20191020490673071805 	,SHOP_1571562325140eedfefdf5f933ed47afe7c9d5bd42d9a002088902187_s	,2019-10-20 17:05:38 ,2019-10-20 17:05:38 ,2019-10-20 17:05:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,                ,淘宝现金红包提现            ,6.70    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2019101922001411251402999876	,401266000048180000113630000422119101920325610812	,2019-10-19 20:32:57 ,2019-10-19 20:32:58 ,2019-10-19 20:32:58 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,谊品生鲜            ,北京谊品弘科技有限公司A12007北京谊品生鲜朝阳京旺家园店,9.16    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101822001111251402636093	,T200P562420869211169295	,2019-10-18 19:25:47 ,2019-10-18 19:25:53 ,2019-10-19 11:54:10 ,淘宝        ,支付宝担保交易         ,鲜遇乐旗舰店          ,大闸蟹鲜活螃蟹鲜活 大闸蟹现货特大蟹公母蟹清水,108.00  ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
2019101822001411251402257390	,p1910181813344281   	,2019-10-18 18:13:34 ,2019-10-18 18:13:36 ,2019-10-18 18:13:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京停简单信息技术有限公司   ,停车费用（支付）-京Q71ZE5    ,4.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101822001411251402412107	,249_201910186439665601390131	,2019-10-18 18:09:51 ,2019-10-18 18:09:53 ,2019-10-18 18:09:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101822001411251402587206	,249_201910186439658901644445	,2019-10-18 18:07:39 ,2019-10-18 18:07:41 ,2019-10-18 18:07:41 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101822001111251402575347	,T200P562344709687169295	,2019-10-18 12:42:24 ,2019-10-18 12:42:29 ,2019-10-20 21:34:43 ,淘宝        ,支付宝担保交易         ,鲜遇乐旗舰店          ,大闸蟹鲜活螃蟹鲜活 大闸蟹现货特大蟹公母蟹清水,108.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101822001111251402619099	,T200P562271204016169295	,2019-10-18 12:42:09 ,                    ,2019-10-18 12:42:46 ,淘宝        ,支付宝担保交易         ,鲜遇乐旗舰店          ,大闸蟹鲜活螃蟹鲜活 大闸蟹现货特大蟹公母蟹清水,89.00   ,        ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
2019101822001111251402552314_562334150981169295	,T200P562334150981169295	,2019-10-18 11:25:11 ,                    ,2019-10-18 11:25:11 ,淘宝        ,支付宝担保交易         ,鲜遇乐旗舰店          ,退款-大闸蟹鲜活螃蟹鲜活 大闸蟹现货特大蟹公母蟹清水,89.00   ,收入      ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2019101822001111251402552314	,T200P562334150981169295	,2019-10-18 10:53:02 ,2019-10-18 10:53:13 ,2019-10-18 11:25:11 ,淘宝        ,支付宝担保交易         ,鲜遇乐旗舰店          ,大闸蟹鲜活螃蟹鲜活 大闸蟹现货特大蟹公母蟹清水,89.00   ,支出      ,交易关闭    ,0.00     ,0.00     ,                    ,已支出      ,
2019101522001411251401468017	,249_201910156437207101095526	,2019-10-15 14:05:03 ,2019-10-15 14:05:05 ,2019-10-15 14:05:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101522001411251401387157	,p1910151232509891   	,2019-10-15 12:32:51 ,2019-10-15 12:32:52 ,2019-10-15 12:32:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京停简单信息技术有限公司   ,停车费用（支付）-京ADG6245   ,13.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101522001411251401091133	,249_201910156437148101015895	,2019-10-15 12:29:26 ,2019-10-15 12:29:27 ,2019-10-15 12:29:27 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20191013411425532505 	,201910131100300709400538082302	,2019-10-14 14:03:46 ,2019-10-14 14:03:46 ,2019-10-13 19:11:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蚂蚁会员（北京）网络技术服务有限公司,相互宝分摊-10月第1期-*飞龙    ,3.01    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101422001111251400789211	,T200P561323527761169295	,2019-10-14 02:11:20 ,2019-10-14 02:11:27 ,2019-10-18 12:43:10 ,淘宝        ,支付宝担保交易         ,鲜现旗舰店           ,淡干虾皮大虾米干海鲜干货虾仁500g跟特级无盐即食补钙海米做辅食,29.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101322001411251400636633	,5912660000486410001121212019101321260373686259	,2019-10-13 21:26:04 ,2019-10-13 21:26:05 ,2019-10-13 21:26:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,华联生活超市京旺三区店     ,立码富-订单编号-86259      ,18.20   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101322001411251400619664	,2912660000486410001121212019101315443174880773	,2019-10-13 15:44:31 ,2019-10-13 15:44:33 ,2019-10-13 15:44:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,华联生活超市京旺三区店     ,立码富-订单编号-80773      ,29.40   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101322001411251400784298	,249_201910136435768301493780	,2019-10-13 14:57:40 ,2019-10-13 14:57:41 ,2019-10-13 14:57:41 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101322001411251400692614	,249_201910136435761701554034	,2019-10-13 14:48:41 ,2019-10-13 14:48:43 ,2019-10-13 14:48:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101322001411251400660165	,249_201910136435695401661188	,2019-10-13 13:13:07 ,2019-10-13 13:13:09 ,2019-10-13 13:13:09 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101322001411251400755413	,P20191013131026710413	,2019-10-13 13:10:32 ,2019-10-13 13:10:34 ,2019-10-13 13:10:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,Gofun出行         ,GoFun出行             ,70.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101322001411251400749927	,249_201910136435666701748250	,2019-10-13 12:35:41 ,2019-10-13 12:35:43 ,2019-10-13 12:35:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101222001411251400389722	,249_201910126435174301898927	,2019-10-12 19:11:06 ,2019-10-12 19:11:07 ,2019-10-12 19:11:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101122001411251400225299	,67126600004802000020191011221608011896810981	,2019-10-11 22:16:09 ,2019-10-11 22:16:10 ,2019-10-11 22:16:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京七星华电科技集团有限责任公司,北京七星华电科技集团有限责任公司    ,4.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101122001411251400131694	,p1910111210099621   	,2019-10-11 12:10:10 ,2019-10-11 12:10:11 ,2019-10-11 12:10:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京停简单信息技术有限公司   ,停车费用（支付）-京ADL0410   ,21.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019101029020848250129268387	,                    	,2019-10-10 15:02:35 ,2019-10-10 15:02:36 ,2019-10-10 15:02:36 ,支付宝网站     ,即时到账交易          ,花呗              ,自动还款-花呗2019年10月账单   ,124.00  ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2019100922001411250515590182	,9312660000486410001121212019100920581571412135	,2019-10-09 20:58:15 ,2019-10-09 20:58:16 ,2019-10-09 20:58:16 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,华联生活超市京旺三区店     ,立码富-订单编号-12135      ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100922001411250513478275	,E20191009182510     	,2019-10-09 18:25:19 ,2019-10-09 18:25:26 ,2019-10-09 18:25:26 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,武汉金读科技有限公司      ,EPUBEE电子书管理 账号(ID:30049816),59.99   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100822001411250506460061	,249_201910086431955101191589	,2019-10-08 09:49:16 ,2019-10-08 09:49:18 ,2019-10-08 09:49:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20191008009130101000250070835010	,20191008009130501000250036626949	,2019-10-08 03:01:56 ,2019-10-08 03:01:56 ,2019-10-08 03:01:56 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-自动转入            ,80.00   ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2019100722001411250503005158	,11910070019392177194	,2019-10-07 22:55:40 ,2019-10-07 22:55:41 ,2019-10-26 13:05:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,乐家老铺食品旗舰店       ,南京同仁堂猴头菇丁香茶30袋/盒 沙棘橘皮山楂茶,39.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100722001167940573765283	,T200P564995052309486314	,2019-10-07 12:41:47 ,2019-10-07 12:45:19 ,2019-10-07 12:47:16 ,淘宝        ,支付宝担保交易         ,c***1           ,淘票票55通兑             ,80.00   ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2019100722001411250501227094	,210_201910076431093801374992	,2019-10-07 08:12:29 ,2019-10-07 08:12:30 ,2019-10-07 08:12:30 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-王师傅            ,20.32   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100722001411250501455075	,249_201910076431084701715557	,2019-10-07 07:56:49 ,2019-10-07 07:56:50 ,2019-10-07 07:56:50 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100522001411250593088057	,249_201910056430138101262984	,2019-10-05 22:34:17 ,2019-10-05 22:34:18 ,2019-10-05 22:34:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100422001411250587482365	,249_201910046429134401550473	,2019-10-04 16:46:57 ,2019-10-04 16:46:59 ,2019-10-04 16:46:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100322001411250581236562	,45700801101902187611256	,2019-10-03 13:21:52 ,2019-10-03 13:22:08 ,2019-10-03 13:22:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,*宁              ,商品                  ,25.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100322001411250581615464	,2112660000486410001121212019100313185471970120	,2019-10-03 13:18:54 ,2019-10-03 13:18:55 ,2019-10-03 13:18:55 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,华联生活超市京旺三区店     ,立码富-订单编号-70120      ,19.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100222001411250579244311	,0912660000486410001121212019100219462674799848	,2019-10-02 19:46:27 ,2019-10-02 19:46:28 ,2019-10-02 19:46:28 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,华联生活超市京旺三区店     ,立码富-订单编号-99848      ,12.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100222001111250577704960	,T200P559034565498169295	,2019-10-02 19:41:20 ,2019-10-02 19:41:35 ,2019-10-04 01:06:44 ,淘宝        ,支付宝担保交易         ,天猫超市            ,山西水塔陈醋2.3L调味烹饪粮食酿造山西特产食醋 等多件,109.10  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100222001111250573863237	,T200P558913799206169295	,2019-10-02 00:07:46 ,2019-10-02 00:07:55 ,2019-10-05 18:49:27 ,淘宝        ,支付宝担保交易         ,乐呵呵数码专营店        ,全新 奇酷360n4电池f4大容量360n4s原装vizza正品n5N6 lite 360n5s手机N4A F4S,39.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100122001411250574568509	,672017072407876133AAA0223620191001222423Zdeded3c99	,2019-10-01 22:24:23 ,2019-10-01 22:24:28 ,2019-10-01 22:24:28 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,川渝香锅居东辛店店       ,中银来聚财扫码支付           ,120.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100122001111250575297085	,T200P558844804321169295	,2019-10-01 22:06:30 ,2019-10-01 22:06:34 ,2019-10-07 05:16:33 ,淘宝        ,支付宝担保交易         ,农夫特产专店          ,贵州蕨根粉包邮正宗 酸辣 凉拌蕨根粉 干蕨根粉丝凉拌菜散装3斤,18.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019100122001411250568381536	,P20191001065545068202	,2019-10-01 06:55:51 ,2019-10-01 06:55:52 ,2019-10-01 06:55:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,Gofun出行         ,GoFun出行             ,70.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019093022001411250567238165	,0512660000486410001121212019093018100873065318	,2019-09-30 18:10:09 ,2019-09-30 18:10:10 ,2019-09-30 18:10:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,华联生活超市京旺三区店     ,立码富-订单编号-65318      ,49.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019093022001411250563601096	,249_201909306425368601100645	,2019-09-30 09:27:01 ,2019-09-30 09:27:02 ,2019-09-30 09:27:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092922001411250563319960	,8220180330024764010461368602925285880003236	,2019-09-29 18:32:55 ,2019-09-29 18:33:00 ,2019-09-29 18:33:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,西北汉子（京旺店）       ,MTDP-西北汉子（京旺店）      ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092922001411250563390776	,3812660000486410001121212019092918294373437539	,2019-09-29 18:29:44 ,2019-09-29 18:29:45 ,2019-09-29 18:29:45 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,华联生活超市京旺三区店     ,立码富-订单编号-37539      ,17.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20190927266163652505 	,201909271100300709400534111937	,2019-09-28 11:44:06 ,2019-09-28 11:44:06 ,2019-09-27 16:06:04 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蚂蚁会员（北京）网络技术服务有限公司,相互宝分摊-9月第2期-*飞龙     ,2.96    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092722001411250549498052	,231266000048250000BL5994609674190927	,2019-09-27 12:52:01 ,2019-09-27 12:52:10 ,2019-09-27 12:52:09 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,郑家老式熏鸡          ,郑家老式熏鸡京旺家园店10021015695599212809091,25.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092722001411250549589476	,p1909271238520061   	,2019-09-27 12:38:52 ,2019-09-27 12:38:53 ,2019-09-27 12:38:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京停简单信息技术有限公司   ,停车费用（支付）-京AD04247   ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092622001411250541348752	,249_201909266422355101298276	,2019-09-26 09:52:46 ,2019-09-26 09:52:47 ,2019-09-26 09:52:47 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092522001411250533918566	,110201302134619092400793239	,2019-09-25 14:54:14 ,2019-09-25 14:54:23 ,2019-09-25 14:54:23 ,淘宝        ,即时到账交易          ,阿里云             ,Flink Forward Asia 2019,380.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092322001411250526617027	,249_201909236420701601233767	,2019-09-23 23:52:30 ,2019-09-23 23:52:31 ,2019-09-23 23:52:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092222001411250521165872	,249_201909226419899901256610	,2019-09-22 21:00:23 ,2019-09-22 21:00:24 ,2019-09-22 21:00:24 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092222001411250521587566	,249_201909226419900001115388	,2019-09-22 20:54:50 ,2019-09-22 20:54:51 ,2019-09-22 20:54:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092222001411250522935077	,0912660000482200017895233613957133	,2019-09-22 20:41:38 ,2019-09-22 20:41:39 ,2019-09-22 20:41:39 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京老诚一锅          ,北京老诚一锅京旺家园店         ,12.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092222001411250523758113	,361266000048180000113629976822119092220364912304	,2019-09-22 20:36:50 ,2019-09-22 20:36:51 ,2019-09-22 20:36:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,谊品生鲜            ,北京谊品弘科技有限公司A12007北京谊品生鲜朝阳京旺家园店,70.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092222001411250521440771	,45691348525902187611256	,2019-09-22 14:47:33 ,2019-09-22 14:47:37 ,2019-09-22 14:47:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,依依卟奢            ,商品                  ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092222001411250520535403	,1112660000486410001121212019092214401071611710	,2019-09-22 14:40:10 ,2019-09-22 14:40:12 ,2019-09-22 14:40:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,华联生活超市京旺三区店     ,立码富-订单编号-11710      ,85.40   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092222001411250521189432	,249_201909226419557801413831	,2019-09-22 13:00:25 ,2019-09-22 13:00:27 ,2019-09-22 13:00:27 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092222001411250520581452	,45691274779902187611256	,2019-09-22 12:44:38 ,2019-09-22 12:44:52 ,2019-09-22 12:49:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,薛欣妍             ,商品                  ,60.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20190922009130101000250062705829	,20190922009130501000250027924715	,2019-09-22 03:01:45 ,2019-09-22 03:01:45 ,2019-09-22 03:01:45 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-自动转入            ,0.02    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2019092122001411250517590112	,p1909212009243271   	,2019-09-21 20:09:24 ,2019-09-21 20:09:25 ,2019-09-21 20:09:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京停简单信息技术有限公司   ,停车费用（支付）-京Q91YV2    ,1.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20190921110070001506260016139451	,20190921180641909001000013130832	,2019-09-21 18:06:42 ,2019-09-21 18:06:42 ,2019-09-21 18:06:43 ,支付宝网站     ,即时到账交易          ,钉钉红包            ,钉钉红包提现              ,0.02    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2019092122001411250515529152	,210_201909216418772001637861	,2019-09-21 12:44:57 ,2019-09-21 12:44:58 ,2019-09-21 12:44:58 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-刘师傅            ,21.01   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092122001411250512598398	,0612660000486410001121212019092111095474794870	,2019-09-21 11:09:55 ,2019-09-21 11:09:56 ,2019-09-21 11:09:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,华联生活超市京旺三区店     ,立码富-订单编号-94870      ,6.60    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2019092122001411250515274525	,249_201909216418702601239814	,2019-09-21 11:05:46 ,2019-09-21 11:05:47 ,2019-09-21 11:05:47 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州青奇科技有限公司      ,单车                  ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
